x	y	tooltip	group
-73.5861753102891	45.5029771051359	Sentier polyvalent	952
-73.5864102605292	45.5027514315477	Sentier polyvalent	952
-73.5865341430403	45.5026226904738	Sentier polyvalent	952
-73.5867005785989	45.5023719250746	Sentier polyvalent	952
-73.5868332306198	45.5022036606975	Sentier polyvalent	952
-73.5870141053331	45.5020565129943	Sentier polyvalent	952
-73.5872660827148	45.5019319335035	Sentier polyvalent	952
-73.5873803731909	45.5018259992652	Sentier polyvalent	952
-73.5875257262051	45.5016293081614	Sentier polyvalent	952
-73.5848343237981	45.5146334698119	Sentier polyvalent	953
-73.5848915752904	45.5145724157336	Sentier polyvalent	953
-73.5853491874545	45.5147848223399	Sentier polyvalent	953
-73.5854667601375	45.5146648941584	Sentier polyvalent	953
-73.5855779616716	45.5146628571118	Sentier polyvalent	953
-73.5860532369746	45.5147455593353	Sentier polyvalent	953
-73.5865556326654	45.5148963761398	Sentier polyvalent	953
-73.5870584736876	45.5150470104998	Sentier polyvalent	953
-73.5875561922159	45.5151189141395	Sentier polyvalent	953
-73.5883759889632	45.5150823972515	Sentier polyvalent	953
-73.588658535668	45.5150939389615	Sentier polyvalent	953
-73.5895590502516	45.515235849296	Sentier polyvalent	953
-73.5897682445122	45.5152379741052	Sentier polyvalent	953
-73.5899013197561	45.5152091215562	Sentier polyvalent	953
-73.590075075073	45.515144855966	Sentier polyvalent	953
-73.5901631426433	45.5150829704534	Sentier polyvalent	953
-73.5901893249055	45.5149877621456	Sentier polyvalent	953
-73.5901917052713	45.5149044547541	Sentier polyvalent	953
-73.5901512415603	45.5148401891727	Sentier polyvalent	953
-73.5900084292306	45.5147616423009	Sentier polyvalent	953
-73.5890055651202	45.5144185924291	Sentier polyvalent	953
-73.5888493071328	45.5143228360647	Sentier polyvalent	953
-73.5886699143759	45.5141415521894	Sentier polyvalent	953
-73.5885148481442	45.513892866079	Sentier polyvalent	953
-73.5883101500974	45.5136286628226	Sentier polyvalent	953
-73.5881078324859	45.5134715690887	Sentier polyvalent	953
-73.587915354065	45.513374340615	Sentier polyvalent	953
-73.5869745556577	45.512881941225	Sentier polyvalent	953
-73.586462105413	45.5124992240187	Sentier polyvalent	953
-73.586041458236	45.512148329819	Sentier polyvalent	953
-73.5858313308394	45.5119612731306	Sentier polyvalent	953
-73.5854781618675	45.5116550088806	Sentier polyvalent	953
-73.5851977948787	45.5112476560406	Sentier polyvalent	953
-73.5849207328877	45.5109747300316	Sentier polyvalent	953
-73.5848421859281	45.5109128447002	Sentier polyvalent	953
-73.5848310113285	45.5108459506724	Sentier polyvalent	953
-73.5848850296855	45.510734329026	Sentier polyvalent	953
-73.5849826183519	45.510705766478	Sentier polyvalent	953
-73.5850663825463	45.5106938922426	Sentier polyvalent	953
-73.585151613213	45.510746230093	Sentier polyvalent	953
-73.5852668756741	45.51085058988	Sentier polyvalent	953
-73.5856919520677	45.5112341646568	Sentier polyvalent	953
-73.5860359672872	45.511586740562	Sentier polyvalent	953
-73.5861589115459	45.5116750698105	Sentier polyvalent	953
-73.5863913558683	45.5118038084107	Sentier polyvalent	953
-73.5865077589791	45.5118669614417	Sentier polyvalent	953
-73.5871295305107	45.5120666213989	Sentier polyvalent	953
-73.5876200734183	45.5121973185857	Sentier polyvalent	953
-73.5459016774578	45.5261198983975	Chaussée désignée	1026
-73.5458212031975	45.5260917475532	Chaussée désignée	1026
-73.5456962893804	45.5260785397147	Chaussée désignée	1026
-73.5449468394078	45.5306933591734	Piste cyclable en site propre	1030
-73.5442477029478	45.5304382774528	Piste cyclable en site propre	1030
-73.5833302771842	45.5162650364033	Chaussée désignée	1031
-73.5856714067746	45.5173205416862	Chaussée désignée	1031
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5413817	45.49812735	Piste cyclable en site propre	1032
-73.5515755235181	45.49812735	Piste cyclable en site propre	1068
-73.5517852973529	45.49812735	Piste cyclable en site propre	1068
-73.5492134766074	45.49812735	Piste cyclable en site propre	1072
-73.5492848332548	45.49812735	Piste cyclable en site propre	1072
-73.5493518302456	45.49812735	Piste cyclable en site propre	1072
-73.5494538414957	45.49812735	Piste cyclable en site propre	1072
-73.5495354150577	45.49812735	Piste cyclable en site propre	1072
-73.549606635092	45.49812735	Piste cyclable en site propre	1072
-73.549717857853	45.49812735	Piste cyclable en site propre	1072
-73.5498112153771	45.49812735	Piste cyclable en site propre	1072
-73.5499687018345	45.49812735	Piste cyclable en site propre	1072
-73.5500121243791	45.49812735	Piste cyclable en site propre	1072
-73.5501889283109	45.49812735	Piste cyclable en site propre	1072
-73.550323432077	45.49812735	Piste cyclable en site propre	1072
-73.5504585064231	45.49812735	Piste cyclable en site propre	1072
-73.5505934532614	45.49812735	Piste cyclable en site propre	1072
-73.5508016646532	45.49812735	Piste cyclable en site propre	1072
-73.5511884234028	45.49812735	Piste cyclable en site propre	1072
-73.5512708425714	45.49812735	Piste cyclable en site propre	1072
-73.5513654265245	45.49812735	Piste cyclable en site propre	1072
-73.5515245238804	45.49812735	Piste cyclable en site propre	1072
-73.5515755235181	45.49812735	Piste cyclable en site propre	1072
-73.5473109232875	45.49812735	Piste cyclable en site propre	1073
-73.5474040471742	45.49812735	Piste cyclable en site propre	1073
-73.547542645732	45.49812735	Piste cyclable en site propre	1073
-73.5923146360387	45.53188965	Piste cyclable en site propre	1074
-73.5924606071809	45.53188965	Piste cyclable en site propre	1074
-73.592845832378	45.53188965	Piste cyclable en site propre	1074
-73.5462205682345	45.49812735	Piste cyclable en site propre	1087
-73.5462246440137	45.49812735	Piste cyclable en site propre	1087
-73.5462383746492	45.49812735	Piste cyclable en site propre	1087
-73.5462978360036	45.49812735	Piste cyclable en site propre	1087
-73.5463198248628	45.49812735	Piste cyclable en site propre	1087
-73.546362720638	45.49812735	Piste cyclable en site propre	1087
-73.5463969745284	45.49812735	Piste cyclable en site propre	1087
-73.5464148631805	45.49812735	Piste cyclable en site propre	1087
-73.5464510831059	45.49812735	Piste cyclable en site propre	1087
-73.546535593926	45.49812735	Piste cyclable en site propre	1087
-73.5465871928068	45.49812735	Piste cyclable en site propre	1087
-73.5466194475886	45.49812735	Piste cyclable en site propre	1087
-73.5466359675032	45.49812735	Piste cyclable en site propre	1087
-73.5466405821733	45.49812735	Piste cyclable en site propre	1087
-73.5466378964771	45.49812735	Piste cyclable en site propre	1087
-73.5466434894699	45.49812735	Piste cyclable en site propre	1087
-73.5413817	45.53188965	Piste cyclable en site propre	1435
-73.5413817	45.53188965	Piste cyclable en site propre	1435
-73.5413817	45.53188965	Piste cyclable en site propre	1435
-73.5413817	45.53188965	Piste cyclable en site propre	1435
-73.5413817	45.53188965	Piste cyclable en site propre	1435
-73.5413817	45.53188965	Piste cyclable en site propre	1435
-73.5413817	45.53188965	Piste cyclable en site propre	1435
-73.5413817	45.53188965	Piste cyclable en site propre	1435
-73.5413817	45.53188965	Piste cyclable en site propre	1435
-73.5413817	45.53188965	Piste cyclable en site propre	1435
-73.5413817	45.53188965	Piste cyclable en site propre	1435
-73.5413817	45.53188965	Piste cyclable en site propre	1435
-73.5413817	45.53188965	Piste cyclable en site propre	1435
-73.5413817	45.53188965	Piste cyclable en site propre	1435
-73.5413817	45.53188965	Piste cyclable en site propre	1448
-73.5413817	45.53188965	Piste cyclable en site propre	1448
-73.5413817	45.53188965	Piste cyclable en site propre	1448
-73.5413817	45.53188965	Piste cyclable en site propre	1448
-73.5413817	45.53188965	Piste cyclable en site propre	1448
-73.5413817	45.53188965	Piste cyclable en site propre	1448
-73.5413817	45.53188965	Piste cyclable en site propre	1448
-73.5413817	45.53188965	Piste cyclable en site propre	1448
-73.5413817	45.53188965	Piste cyclable en site propre	1448
-73.5413817	45.53188965	Piste cyclable en site propre	1448
-73.5413817	45.53188965	Piste cyclable en site propre	1448
-73.5413817	45.53188965	Piste cyclable en site propre	1448
-73.5413817	45.53188965	Piste cyclable en site propre	1448
-73.5413817	45.53188965	Piste cyclable en site propre	1448
-73.5413817	45.53188965	Piste cyclable en site propre	1448
-73.5413817	45.53188965	Piste cyclable en site propre	1448
-73.5413817	45.53188965	Piste cyclable en site propre	1448
-73.5413817	45.53188965	Piste cyclable en site propre	1448
-73.5413817	45.53188965	Piste cyclable en site propre	1448
-73.5413817	45.53188965	Piste cyclable en site propre	1448
-73.5415537759253	45.53188965	Piste cyclable en site propre	1448
-73.5416668555331	45.53188965	Piste cyclable en site propre	1448
-73.5417135017883	45.53188965	Piste cyclable en site propre	1448
-73.5413817	45.53188965	Piste cyclable en site propre	1451
-73.5413817	45.53188965	Piste cyclable en site propre	1451
-73.5413817	45.53188965	Piste cyclable en site propre	1459
-73.5413817	45.53188965	Piste cyclable en site propre	1459
-73.5413817	45.53188965	Piste cyclable en site propre	1462
-73.5413817	45.53188965	Piste cyclable en site propre	1462
-73.5413817	45.53188965	Piste cyclable en site propre	1473
-73.5413817	45.53188965	Piste cyclable en site propre	1473
-73.5413817	45.53188965	Piste cyclable en site propre	1484
-73.5413817	45.53188965	Piste cyclable en site propre	1484
-73.5413817	45.53188965	Piste cyclable en site propre	1484
-73.5413817	45.53188965	Piste cyclable en site propre	1495
-73.5413817	45.53188965	Piste cyclable en site propre	1495
-73.5413817	45.53188965	Piste cyclable en site propre	1495
-73.5413817	45.53188965	Piste cyclable en site propre	1495
-73.5413817	45.53188965	Piste cyclable en site propre	1495
-73.5413817	45.53188965	Piste cyclable en site propre	1495
-73.5413817	45.53188965	Piste cyclable en site propre	1501
-73.5413817	45.53188965	Piste cyclable en site propre	1501
-73.5413817	45.53188965	Piste cyclable en site propre	1501
-73.5413817	45.53188965	Piste cyclable en site propre	1501
-73.5413817	45.53188965	Piste cyclable en site propre	1501
-73.5413817	45.53188965	Piste cyclable en site propre	1501
-73.5413817	45.53188965	Piste cyclable en site propre	1501
-73.5413817	45.53188965	Piste cyclable en site propre	1501
-73.5413817	45.53188965	Piste cyclable en site propre	1510
-73.5413817	45.53188965	Piste cyclable en site propre	1510
-73.5413817	45.53188965	Piste cyclable en site propre	1510
-73.5413817	45.53188965	Piste cyclable en site propre	1510
-73.5413817	45.53188965	Piste cyclable en site propre	1510
-73.5413817	45.53188965	Piste cyclable en site propre	1510
-73.5413817	45.53188965	Piste cyclable en site propre	1510
-73.5413817	45.53188965	Piste cyclable en site propre	1510
-73.5413817	45.53188965	Piste cyclable en site propre	1510
-73.5413817	45.53188965	Piste cyclable en site propre	1510
-73.5413817	45.53188965	Piste cyclable en site propre	1510
-73.5413817	45.53188965	Piste cyclable en site propre	1510
-73.5413817	45.53188965	Piste cyclable en site propre	1510
-73.5413817	45.53188965	Piste cyclable en site propre	1510
-73.5413817	45.53188965	Piste cyclable en site propre	1510
-73.5413817	45.53188965	Piste cyclable en site propre	1510
-73.5413817	45.53188965	Piste cyclable en site propre	1510
-73.5413817	45.53188965	Piste cyclable en site propre	1510
-73.5413817	45.53188965	Piste cyclable en site propre	1510
-73.5413817	45.53188965	Piste cyclable en site propre	1521
-73.5413817	45.53188965	Piste cyclable en site propre	1521
-73.5413817	45.53188965	Piste cyclable en site propre	1521
-73.5413817	45.53188965	Piste cyclable en site propre	1521
-73.5413817	45.53188965	Piste cyclable en site propre	1521
-73.5413817	45.53188965	Piste cyclable en site propre	1521
-73.5413817	45.53188965	Piste cyclable en site propre	1521
-73.5436688760496	45.53188965	Piste cyclable en site propre	1556
-73.5435090369625	45.53188965	Piste cyclable en site propre	1556
-73.6109963	45.53188965	Piste cyclable en site propre	1557
-73.6109963	45.53188965	Piste cyclable en site propre	1557
-73.6109963	45.53188965	Piste cyclable en site propre	1557
-73.6109963	45.53188965	Piste cyclable en site propre	1557
-73.6109963	45.53188965	Piste cyclable en site propre	1557
-73.5444204698054	45.5295131220204	Piste cyclable en site propre	1558
-73.5443520360553	45.5296008740457	Piste cyclable en site propre	1558
-73.5447800365081	45.5287848112538	Piste cyclable en site propre	1559
-73.5447212243454	45.5288670672942	Piste cyclable en site propre	1559
-73.545544394734	45.5270233405902	Piste cyclable en site propre	1560
-73.545515799698	45.5271689170354	Piste cyclable en site propre	1560
-73.5454735985022	45.5273108841383	Piste cyclable en site propre	1560
-73.5453535155964	45.5276103544724	Piste cyclable en site propre	1560
-73.5452852154114	45.5277766334834	Piste cyclable en site propre	1560
